"paper_id","arxiv_id","s2_paper_id","title","authors","year","venue","abstract","source","categories","citation_count","url","doi","published_date","crawled_date","keep","notes"
"doi:10.1109/LCA.2025.3535470","","ca0f50400c3368a25085330bc41d44a4beeda563","RoPIM: A Processing-in-Memory Architecture for Accelerating Rotary Positional Embedding in Transformer Models","Yunhyeong Jeon","2025","IEEE-CAL","The emergence of attention-based Transformer models, such as GPT, BERT, and LLaMA, has revolutionized Natural Language Processing (NLP) by significantly improving performance across a wide range of applications. A critical factor driving these improvements is the use of positional embeddings, which are crucial for capturing the contextual relationships between tokens in a sequence. However, current positional embedding methods face challenges, particularly in managing performance overhead for long sequences and effectively capturing relationships between adjacent tokens. In response, Rotary Positional Embedding (RoPE) has emerged as a method that effectively embeds positional information with high accuracy and without necessitating model retraining even with long sequences. Despite its effectiveness, RoPE introduces a considerable performance bottleneck during inference. We observe that RoPE accounts for 61% of GPU execution time due to extensive data movement and execution dependencies. In this paper, we introduce RoPIM, a Processing-In-Memory (PIM) architecture designed to efficiently accelerate RoPE operations in Transformer models. RoPIM achieves this by utilizing a bank-level accelerator that reduces off-chip data movement through in-accelerator support for multiply-addition operations and minimizes operational dependencies via parallel data rearrangement. Additionally, RoPIM proposes an optimized data mapping strategy that leverages both bank-level and row-level mappings to enable parallel execution, eliminate bank-to-bank communication, and reduce DRAM activations. Our experimental results show that RoPIM achieves up to a 307.9× performance improvement and 914.1× energy savings compared to conventional systems.","dblp","Computer Science","2","https://doi.org/10.1109/LCA.2025.3535470","10.1109/LCA.2025.3535470","2025-01-01","2026-04-08","",""
"doi:10.1109/LCA.2025.3528276","","121c785dce8884fbbee97e8e06a4a298d27e17f3","Editorial: A Letter From the Editor-in-Chief of IEEE Computer Architecture Letters","Sudhanva Gurumurthi","2025","IEEE-CAL","[abstract unavailable]","dblp","Computer Science","0","https://doi.org/10.1109/LCA.2025.3528276","10.1109/LCA.2025.3528276","2025-01-01","2026-04-08","",""
"doi:10.1109/LCA.2025.3539371","","a6bb91e27acb645eb0ed50639067b68051150f6f","Comprehensive Design Space Exploration for Graph Neural Network Aggregation on GPUs","Hyunwoo Nam","2025","IEEE-CAL","Graph neural networks (GNNs) have become the state-of-the-art technology for extracting and predicting data representations on graphs. With increasing demand to accelerate GNN computations, the GPU has become the dominant platform for GNN training and inference. GNNs consist of a compute-bound combination phase and a memory-bound aggregation phase. The memory access patterns of the aggregation phase remain a major performance bottleneck on GPUs, despite recent microarchitectural enhancements. Although GNN characterizations have been conducted to investigate this bottleneck, they did not reveal the impact of architectural modifications. However, a comprehensive understanding of improvements from such modifications is imperative to devise GPU optimizations for the aggregation phase. In this letter, we explore the GPU design space for aggregation by assessing the performance improvement potential of a series of architectural modifications. We find that the low locality of aggregation deteriorates performance with increased thread-level parallelism, and a significant enhancement follows memory access optimizations, which remain effective even with software optimization. Our analysis provides insights for hardware optimizations to significantly improve GNN aggregation on GPUs.","dblp","Computer Science","0","https://doi.org/10.1109/LCA.2025.3539371","10.1109/LCA.2025.3539371","2025-01-01","2026-04-08","",""
"doi:10.1109/LCA.2025.3540058","","1a4f8c96b5b48ddeeb9085244a9ea0e9d72ea0bc","Optically Connected Multi-Stack HBM Modules for Large Language Model Training and Inference","Yanghui Ou","2025","IEEE-CAL","Large language models (LLMs) have grown exponentially in size, presenting significant challenges to traditional memory architectures. Current high bandwidth memory (HBM) systems are constrained by chiplet I/O bandwidth and the limited number of HBM stacks that can be integrated due to packaging constraints. In this letter, we propose a novel memory system architecture that leverages silicon photonic interconnects to increase memory capacity and bandwidth for compute devices. By introducing optically connected multi-stack HBM modules, we extend the HBM memory system off the compute chip, significantly increasing the number of HBM stacks. Our evaluations show that this architecture can improve training efficiency for a trillion-parameter model by 1.4× compared to a modeled A100 baseline, while also enhancing inference performance by 4.2× if the L2 is modified to provide sufficient bandwidth.","dblp","Computer Science","1","https://doi.org/10.1109/LCA.2025.3540058","10.1109/LCA.2025.3540058","2025-01-01","2026-04-08","",""
"doi:10.1109/LCA.2025.3532682","","6a69b3afceca69af4e67a52bbe4a1dd8d2cc70e6","Cost-Effective Extension of DRAM-PIM for Group-Wise LLM Quantization","Byeori Kim","2025","IEEE-CAL","Processing-in-Memory (PIM) is emerging as a promising next-generation hardware to address memory bottlenecks in large language model (LLM) inference by leveraging internal memory bandwidth, enabling more energy-efficient on-device AI. However, LLMs’ large footprint poses significant challenges for accelerating them on PIM due to limited available space. Recent advances in weight-only quantization, especially group-wise weight quantization (GWQ), reduce LLM model sizes, enabling parameters to be stored at 4-bit precision or lower with minimal accuracy loss. Despite this, current PIM architectures experience performance degradation when handling the additional computations required for quantized weights. While incorporating extra logic could mitigate this degradation, it is often prohibitively expensive due to the constraints of memory technology, necessitating solutions with minimal area overhead. This work introduces two key innovations: 1) scale cascading, and 2) an INT2FP converter, to support GWQ-applied LLMs on PIM with minimal dequantization latency and area overhead compared to FP16 GEMV. Experimental results show that the proposed approach adds less than 0.6% area overhead to the existing PIM unit and achieves a 7% latency overhead for dequantization and GEMV in 4-bit GWQ with a group size of 128, compared to FP16 GEMV, while offering a 1.55× performance gain over baseline dequantization.","dblp","Computer Science","1","https://doi.org/10.1109/LCA.2025.3532682","10.1109/LCA.2025.3532682","2025-01-01","2026-04-08","",""
"doi:10.1109/LCA.2025.3534831","","4ce6536a0ff6c36270ad2e19fac8381364b54761","Hardware-Accelerated Kernel-Space Memory Compression Using Intel QAT","Qirong Xia","2025","IEEE-CAL","Data compression has been widely used by datacenters to decrease the consumption of not only the memory and storage capacity but also the interconnect bandwidth. Nonetheless, the CPU cycles consumed for data compression notably contribute to the overall datacenter taxes. To provide a cost-efficient data compression capability for datacenters, Intel has introduced QuickAssist Technology (QAT), a PCIe-attached data-compression accelerator. In this work, we first comprehensively evaluate the compression/decompression performance of the latest <italic>on-chip</italic> QAT accelerator and then compare it with that of the previous-generation <italic>off-chip</italic> QAT accelerator. Subsequently, as a compelling application for QAT, we take a Linux memory optimization kernel feature: compressed cache for swap pages (<monospace>zswap</monospace>), re-implement it to use QAT efficiently, and then compare the performance of QAT-based <monospace>zswap</monospace> with that of CPU-based <monospace>zswap</monospace>. Our evaluation shows that the deployment of CPU-based <monospace>zswap</monospace> increases the tail latency of a co-running latency-sensitive application, Redis by 3.2-12.1×, while that of QAT-based <monospace>zswap</monospace> does not notably increase the tail latency compared to no deployment of <monospace>zswap</monospace>.","dblp","Computer Science","2","https://doi.org/10.1109/LCA.2025.3534831","10.1109/LCA.2025.3534831","2025-01-01","2026-04-08","",""
"doi:10.1109/LCA.2025.3539282","","1f5317350a89643747b5b1fa24daba7807cdd788","Security Helper Chiplets: A New Paradigm for Secure Hardware Monitoring","Pooya Aghanoury","2025","IEEE-CAL","Hardware-assisted security features are a powerful tool for safeguarding computing systems against various attacks. However, integrating hardware security features (HWSFs) within complex System-on-Chip (SoC) architectures often leads to scalability issues and/or resource competition, impacting metrics such as area and power, ultimately leading to an undesirable trade-off between security and performance. In this study, we propose re-evaluating HWSF design constraints in light of the recent paradigm shift from integrated SoCs to chiplet-based architectures. Specifically, we explore the possibility of leveraging a centralized and versatile security module based on chiplets called security helper chiplets. We study the cost implications of using such a model by developing a new framework for cost analysis. Our analysis highlights the cost tradeoffs across different design strategies.","dblp","Computer Science","1","https://doi.org/10.1109/LCA.2025.3539282","10.1109/LCA.2025.3539282","2025-01-01","2026-04-08","",""
"doi:10.1109/LCA.2025.3545145","","1da4adda4007dd0ea253ae3a316f10d8027cbead","A DSP-Based Precision-Scalable MAC With Hybrid Dataflow for Arbitrary-Basis-Quantization CNN Accelerator","Yuanmiao Lin","2025","IEEE-CAL","Precision-scalable convolutional neural networks (CNNs) offer a promising solution to balance network accuracy and hardware efficiency, facilitating high-performance execution on embedded devices. However, the requirement for small fine-grained multiplication calculations in precision-scalable (PS) networks has resulted in limited exploration on FPGA platforms. It is found that the deployment of PS accelerators encounters the following challenges: LUT-based multiply-accumulates (MACs) fail to make full use of DSP, and DSP-based MACs support limited precision combinations and cannot efficiently utilize DSP. Therefore, this brief proposes a DSP-based precision-scalable MAC with hybrid dataflow that supports most precision combinations and ensures high-efficiency utilization of DSP and LUT resources. Evaluating on mixed 4 b/8b VGG16, compared with 8b baseline, the proposed accelerator achieves 3.97× improvement in performance with only a 0.37% accuracy degradation. Additionally, compared with state-of-the-art accelerators, the proposed accelerator achieves 1.20 × −2.69× improvement in DSP efficiency and 1.63 × −6.34× improvement in LUT efficiency.","dblp","Computer Science","1","https://doi.org/10.1109/LCA.2025.3545145","10.1109/LCA.2025.3545145","2025-01-01","2026-04-08","",""
"doi:10.1109/LCA.2025.3544989","2502.17658","88d7312a59166be884fe9f941e93c9b789cf2881","Thor: A Non-Speculative Value Dependent Timing Side Channel Attack Exploiting Intel AMX","Farshad Dizani","2025","IEEE-CAL","The rise of on-chip accelerators signifies a major shift in computing, driven by the growing demands of artificial intelligence (AI) and specialized applications. These accelerators have gained popularity due to their ability to substantially boost performance, cut energy usage, lower total cost of ownership (TCO), and promote sustainability. Intel's Advanced Matrix Extensions (AMX) is one such on-chip accelerator, specifically designed for handling tasks involving large matrix multiplications commonly used in machine learning (ML) models, image processing, and other computational-heavy operations. In this paper, we introduce a novel value-dependent timing side-channel vulnerability in Intel AMX. By exploiting this weakness, we demonstrate a software-based, value-dependent timing side-channel attack capable of inferring the sparsity of neural network weights without requiring any knowledge of the confidence score, privileged access or physical proximity. Our attack method can fully recover the sparsity of weights assigned to 64 input elements within 50 minutes, which is 631% faster than the maximum leakage rate achieved in the Hertzbleed attack.","dblp","Computer Science","2","https://doi.org/10.1109/LCA.2025.3544989","10.1109/LCA.2025.3544989","2025-01-01","2026-04-08","",""
"doi:10.1109/LCA.2025.3545799","","061c119563615242b0e6ae874b209333283081cd","A Data Prefetcher-Based 1000-Core RISC-V Processor for Efficient Processing of Graph Neural Networks","Omer Khan","2025","IEEE-CAL","Graphs-based neural networks have seen tremendous adoption to perform complex predictive analytics on massive real-world graphs. The trend in hardware acceleration has identified significant challenges with harnessing graph locality and workload imbalance due to ultra-sparse and irregular matrix computations at a massively parallel scale. State-of-the-art hardware accelerators utilize massive multithreading and asynchronous execution in GPUs to achieve parallel performance at high power consumption. This paper aims to bridge the power-performance gap using the energy efficiency-centric RISC-V ecosystem. A 1000-core RISC-V processor is proposed to unlock massive parallelism in the graphs-based matrix operators to achieve a low-latency data access paradigm in hardware to achieve robust power-performance scaling. Each core implements a single-threaded pipeline with a novel graph-aware data prefetcher at the 1000 cores scale to deliver an average 20× performance per watt advantage over state-of-the-art NVIDIA GPU.","dblp","Computer Science","0","https://doi.org/10.1109/LCA.2025.3545799","10.1109/LCA.2025.3545799","2025-01-01","2026-04-08","",""
"doi:10.1109/LCA.2025.3534188","","f73a746936fc98e2ae042811f716af18b9bbedef","Toward Scalable RDMA Through Resource Prefetching","Zhenlong Ma","2025","IEEE-CAL","RDMA network is being widely deployed in data centers, high-performance computing, and AI clusters. By offloading the network processing protocol stack to hardware, RDMA bypasses the operating system kernel, thereby enabling high performance and low CPU overhead. However, the protocol processing demands substantial communication resources, and due to the limited hardware resources, commercial NICs (Network Interface Cards) experience a significant number of cache misses in large-scale connection scenarios. This results in performance degradation, indicating that RDMA lacks scalability. In this paper, we first analyze the characteristics of resource access in RDMA. Based on these characteristics, we propose a resource access prediction and prefetching mechanism in the hardware, which preemptively fetches the resources required by the protocol processing pipeline to the on-chip cache. This mechanism increases the NIC’s cache hit ratio. Evaluation results demonstrate that our approach improves throughput by 125% and reduces latency by 17.9% under large-scale communication scenarios.","dblp","Computer Science","1","https://doi.org/10.1109/LCA.2025.3534188","10.1109/LCA.2025.3534188","2025-01-01","2026-04-08","",""
"doi:10.1109/LCA.2025.3548080","","b44f3626096c65fd8fd3d0f695433a2ef8c7f799","Data-Pattern-Driven LUT for Efficient In-Cache Computing in CNNs Acceleration","Zhengpan Fei","2025","IEEE-CAL","The lookup table (LUT)-based Processing-in-Memory (PIM) solutions perform computations by looking up precomputed results stored in LUTs, providing exceptional efficiency for complex operations such as multiplication, making them highly suitable for energy- and latency-efficient Convolutional Neural Network (CNN) inference tasks. However, including all possible results in the LUT naively demands exponential hardware resources, significantly limiting parallelism and increasing hardware area, latency, and power overhead. While decomposition and compression techniques can reduce the LUT size, they also introduce considerable memory access overhead and additional operations. To address these challenges, we conduct an extensive analysis to identify which data portions significantly impact accuracy in CNNs. Based on the insight that key data is concentrated in a small range, we propose a data-pattern-driven (DPD) optimization strategy, which approximates less critical data to drastically reduce LUT size while preserving computational efficiency with acceptable accuracy loss.","dblp","Computer Science","0","https://doi.org/10.1109/LCA.2025.3548080","10.1109/LCA.2025.3548080","2025-01-01","2026-04-08","",""
"doi:10.1109/LCA.2025.3546811","","85b21bc506ab2a214dad0c981ab87fc59cc9baad","A Characterization of Generative Recommendation Models: Study of Hierarchical Sequential Transduction Unit","Taehun Kim","2025","IEEE-CAL","Recommendation systems are crucial for personalizing user experiences on online platforms. While Deep Learning Recommendation Models (DLRMs) have been the state-of-the-art for nearly a decade, their scalability is limited, as model quality scales poorly with compute. Recently, there have been research efforts applying Transformer architecture to recommendation systems, and Hierarchical Sequential Transaction Unit (HSTU), an encoder architecture, has been proposed to address scalability challenges. Although HSTU-based generative recommenders show significant potential, they have received little attention from computer architects. In this paper, we analyze the inference process of HSTU-based generative recommenders and perform an in-depth characterization of the model. Our findings indicate the attention mechanism is a major performance bottleneck. We further discuss promising research directions and optimization strategies that can potentially enhance the efficiency of HSTU models.","dblp","Computer Science","0","https://doi.org/10.1109/LCA.2025.3546811","10.1109/LCA.2025.3546811","2025-01-01","2026-04-08","",""
"doi:10.1109/LCA.2025.3547262","","6dc9a168884ae52f76888fb4b34d0744b4a9a590","DPWatch: A Framework for Hardware-Based Differential Privacy Guarantees","Pawan Kumar Sanjaya","2025","IEEE-CAL","Differential privacy (DP) and federated learning (FL) have emerged as important privacy-preserving approaches when using sensitive data to train machine learning models. FL ensures that raw sensitive data does not leave the users’ devices by training the model in a distributed manner. DP ensures that the model does not leak any information about an individual by clipping and adding noise to the gradients. However, real-life deployments of such algorithms assume that the third-party application implementing DP-based FL is trusted, and is thus given access to sensitive data on the data owner’s device/server. In this work, we propose DPWatch, a hardware-based framework for ML accelerators that enforces guarantees that a third party application cannot leak sensitive user data used for training and ensures that the gradients are appropriately noised before leaving the device. We evaluate DPWatch on two accelerators and demonstrate small area and performance overheads.","dblp","Computer Science","0","https://doi.org/10.1109/LCA.2025.3547262","10.1109/LCA.2025.3547262","2025-01-01","2026-04-08","",""
"doi:10.1109/LCA.2025.3549423","2503.05942","daae4079bb52d1f268a9accf2f68a468ce0074b7","SDT: Cutting Datacenter Tax Through Simultaneous Data-Delivery Threads","Amin Mamandipoor","2025","IEEE-CAL","Networking is considered a datacenter tax, and hyperscalers push hard to provide high-performance networking with minimal resource expenditure. To keep up with the ever-increasing network rates, many CPU cycles are spent on the networking tax. We make a key observation that network processing threads can be simultaneously executed on server CPUs with minimal interference with the application threads. However, utilizing simultaneous multithreading (SMT) to scale the number of network threads with the number of application threads suffers from (1) failing to provide strict tail latency requirements for latency-critical applications, and (2) reducing the number of available hardware threads for application processes, thus contributing to a high datacenter network tax. In this work, we design, implement, and evaluate a chip-multiprocessor (CMP) with specialized Simultaneous Data-delivery Threads (SDT) per physical core. The key insight is that with judicious partitioning at the architectural level, SDT can safely co-run with application processes with guaranteed performance isolation. Our evaluation results, using full-system simulation, show that a 20-core CMP enhanced with SDT reduces the area and power consumption of a baseline 40-core CMP by 47.5% and 66%, respectively, while reducing network throughput by less than 10%.","dblp","Computer Science","0","https://doi.org/10.1109/LCA.2025.3549423","10.1109/LCA.2025.3549423","2025-01-01","2026-04-08","",""
